user,par,doi,rank,numRevs
208.144.114.xxx,652,0,41,1
208.144.114.xxx,651,0,42,1
208.144.114.xxx,649,0,43,1
208.144.114.xxx,648,0,44,1
208.144.114.xxx,647,0,45,1
208.144.114.xxx,646,0,46,1
208.144.114.xxx,644,0,47,1
208.144.114.xxx,643,0,48,1
208.144.114.xxx,642,0,49,1
208.144.114.xxx,641,0,50,1
208.144.114.xxx,640,0,51,1
208.144.114.xxx,639,0,52,1
208.144.114.xxx,638,0,53,1
208.144.114.xxx,637,0,54,1
208.144.114.xxx,636,0,55,1
208.144.114.xxx,635,0,56,1
208.144.114.xxx,462,0,57,1
172.171.175.xxx,438,0.014285714,1,1
172.171.175.xxx,487,0.012244898,2,1
172.171.175.xxx,489,0.009677419,3,1
172.171.175.xxx,557,0.008695652,4,1
172.171.175.xxx,497,0.007894737,5,1
172.171.175.xxx,421,0.005555556,6,1
172.171.175.xxx,423,0.005106383,7,1
172.171.175.xxx,610,0.004878049,8,1
172.171.175.xxx,498,0.004724409,9,1
172.171.175.xxx,512,0.004651163,10,1
172.171.175.xxx,416,0.004591837,11,1
172.171.175.xxx,510,0.004580153,12,1
172.171.175.xxx,419,0.004225352,13,1
172.171.175.xxx,501,0.003947368,14,1
172.171.175.xxx,517,0.003926702,15,1
172.171.175.xxx,524,0.00388601,16,1
172.171.175.xxx,485,0.003667482,17,1
172.171.175.xxx,502,0.003588517,18,1
172.171.175.xxx,508,0.003441683,19,1
172.171.175.xxx,418,0.003292181,20,1
172.171.175.xxx,424,0.00326087,21,1
172.171.175.xxx,417,0.003186646,22,1
172.171.175.xxx,509,0.003112033,23,1
172.171.175.xxx,507,0.003112033,24,1
172.171.175.xxx,567,0.002848101,25,1
172.171.175.xxx,471,0.002816901,26,1
172.171.175.xxx,458,0.002702703,27,1
172.171.175.xxx,468,0.002620087,28,1
172.171.175.xxx,469,0.002414487,29,1
172.171.175.xxx,673,0,30,1
172.171.175.xxx,667,0,31,1
172.171.175.xxx,665,0,32,1
172.171.175.xxx,660,0,33,1
172.171.175.xxx,659,0,34,1
172.171.175.xxx,658,0,35,1
172.171.175.xxx,657,0,36,1
172.171.175.xxx,656,0,37,1
172.171.175.xxx,655,0,38,1
172.171.175.xxx,654,0,39,1
172.171.175.xxx,653,0,40,1
172.171.175.xxx,652,0,41,1
172.171.175.xxx,651,0,42,1
172.171.175.xxx,649,0,43,1
172.171.175.xxx,648,0,44,1
172.171.175.xxx,647,0,45,1
172.171.175.xxx,646,0,46,1
172.171.175.xxx,644,0,47,1
172.171.175.xxx,643,0,48,1
172.171.175.xxx,642,0,49,1
172.171.175.xxx,641,0,50,1
172.171.175.xxx,640,0,51,1
172.171.175.xxx,639,0,52,1
172.171.175.xxx,638,0,53,1
172.171.175.xxx,637,0,54,1
172.171.175.xxx,636,0,55,1
172.171.175.xxx,635,0,56,1
172.171.175.xxx,462,0,57,1
Ed Poor,438,0.044444444,1,3
Ed Poor,487,0.029508197,2,3
Ed Poor,489,0.024324324,3,3
Ed Poor,497,0.020454545,4,3
Ed Poor,557,0.02,5,3
Ed Poor,421,0.015789474,6,3
Ed Poor,423,0.014574899,7,3
Ed Poor,610,0.013953488,8,3
Ed Poor,498,0.01294964,9,3
Ed Poor,512,0.012765957,10,3
Ed Poor,510,0.012587413,11,3
Ed Poor,416,0.011881188,12,3
Ed Poor,419,0.010958904,13,3
Ed Poor,501,0.010714286,14,3
Ed Poor,517,0.010659898,15,3
Ed Poor,524,0.010552764,16,3
Ed Poor,485,0.009976247,17,3
Ed Poor,502,0.009767442,18,3
Ed Poor,567,0.009146341,19,3
Ed Poor,508,0.008971963,20,3
Ed Poor,471,0.00890411,21,3
Ed Poor,462,0.008653846,22,3
Ed Poor,458,0.008552632,23,3
Ed Poor,424,0.008510638,24,3
Ed Poor,509,0.008502024,25,3
Ed Poor,507,0.008502024,26,3
Ed Poor,417,0.008494784,27,3
Ed Poor,468,0.008297872,28,3
Ed Poor,418,0.008097166,29,3
Ed Poor,469,0.007662083,30,3
Ed Poor,673,0,31,3
Ed Poor,667,0,32,3
Ed Poor,665,0,33,3
Ed Poor,660,0,34,3
Ed Poor,659,0,35,3
Ed Poor,658,0,36,3
Ed Poor,657,0,37,3
Ed Poor,656,0,38,3
Ed Poor,655,0,39,3
Ed Poor,654,0,40,3
Ed Poor,653,0,41,3
Ed Poor,652,0,42,3
Ed Poor,651,0,43,3
Ed Poor,649,0,44,3
Ed Poor,648,0,45,3
Ed Poor,647,0,46,3
Ed Poor,646,0,47,3
Ed Poor,644,0,48,3
Ed Poor,643,0,49,3
Ed Poor,642,0,50,3
Ed Poor,641,0,51,3
Ed Poor,640,0,52,3
Ed Poor,639,0,53,3
Ed Poor,638,0,54,3
Ed Poor,637,0,55,3
Ed Poor,636,0,56,3
Ed Poor,635,0,57,3
64.12.107.xxx,421,0.016666667,1,2
64.12.107.xxx,423,0.015570934,2,2
64.12.107.xxx,416,0.011434978,3,2
64.12.107.xxx,501,0.011059908,4,2
64.12.107.xxx,517,0.011009174,5,2
64.12.107.xxx,524,0.010909091,6,2
64.12.107.xxx,419,0.010625,7,2
64.12.107.xxx,485,0.010367171,8,2
64.12.107.xxx,502,0.010169492,9,2
64.12.107.xxx,471,0.009375,10,2
64.12.107.xxx,438,0.009375,11,2
64.12.107.xxx,458,0.009036145,12,2
64.12.107.xxx,509,0.008955224,13,2
64.12.107.xxx,507,0.008955224,14,2
64.12.107.xxx,508,0.008838821,15,2
64.12.107.xxx,468,0.008789063,16,2
64.12.107.xxx,487,0.008737864,17,2
64.12.107.xxx,424,0.008415842,18,2
64.12.107.xxx,469,0.008166969,19,2
64.12.107.xxx,557,0.0078125,20,2
64.12.107.xxx,489,0.007758621,21,2
64.12.107.xxx,417,0.007573633,22,2
64.12.107.xxx,418,0.007279693,23,2
64.12.107.xxx,497,0.006923077,24,2
64.12.107.xxx,610,0.005,25,2
64.12.107.xxx,498,0.004972376,26,2
64.12.107.xxx,512,0.004918033,27,2
64.12.107.xxx,510,0.004864865,28,2
64.12.107.xxx,567,0.003243243,29,2
64.12.107.xxx,673,0,30,2
64.12.107.xxx,667,0,31,2
64.12.107.xxx,665,0,32,2
64.12.107.xxx,660,0,33,2
64.12.107.xxx,659,0,34,2
64.12.107.xxx,658,0,35,2
64.12.107.xxx,657,0,36,2
64.12.107.xxx,656,0,37,2
64.12.107.xxx,655,0,38,2
64.12.107.xxx,654,0,39,2
64.12.107.xxx,653,0,40,2
64.12.107.xxx,652,0,41,2
64.12.107.xxx,651,0,42,2
64.12.107.xxx,649,0,43,2
64.12.107.xxx,648,0,44,2
64.12.107.xxx,647,0,45,2
64.12.107.xxx,646,0,46,2
64.12.107.xxx,644,0,47,2
64.12.107.xxx,643,0,48,2
64.12.107.xxx,642,0,49,2
64.12.107.xxx,641,0,50,2
64.12.107.xxx,640,0,51,2
64.12.107.xxx,639,0,52,2
64.12.107.xxx,638,0,53,2
64.12.107.xxx,637,0,54,2
64.12.107.xxx,636,0,55,2
64.12.107.xxx,635,0,56,2
64.12.107.xxx,462,0,57,2
203.109.250.xxx,438,0.010344828,1,2
203.109.250.xxx,487,0.009574468,2,2
203.109.250.xxx,489,0.008411215,3,2
203.109.250.xxx,557,0.008196721,4,2
203.109.250.xxx,497,0.007438017,5,2
203.109.250.xxx,421,0.006896552,6,2
203.109.250.xxx,423,0.006428571,7,2
203.109.250.xxx,416,0.005491991,8,2
203.109.250.xxx,498,0.005232558,9,2
203.109.250.xxx,512,0.005172414,10,2
203.109.250.xxx,610,0.005154639,11,2
203.109.250.xxx,510,0.005113636,12,2
203.109.250.xxx,419,0.005095541,13,2
203.109.250.xxx,501,0.004941176,14,2
203.109.250.xxx,517,0.004918033,15,2
203.109.250.xxx,524,0.00487239,16,2
203.109.250.xxx,485,0.004625551,17,2
203.109.250.xxx,502,0.004535637,18,2
203.109.250.xxx,508,0.004225352,19,2
203.109.250.xxx,424,0.004020101,20,2
203.109.250.xxx,509,0.00398482,21,2
203.109.250.xxx,507,0.00398482,22,2
203.109.250.xxx,418,0.003875969,23,2
203.109.250.xxx,417,0.003835227,24,2
203.109.250.xxx,471,0.003821656,25,2
203.109.250.xxx,458,0.003680982,26,2
203.109.250.xxx,468,0.003578529,27,2
203.109.250.xxx,567,0.0033241,28,2
203.109.250.xxx,469,0.003321033,29,2
203.109.250.xxx,673,0,30,2
203.109.250.xxx,667,0,31,2
203.109.250.xxx,665,0,32,2
203.109.250.xxx,660,0,33,2
203.109.250.xxx,659,0,34,2
203.109.250.xxx,658,0,35,2
203.109.250.xxx,657,0,36,2
203.109.250.xxx,656,0,37,2
203.109.250.xxx,655,0,38,2
203.109.250.xxx,654,0,39,2
203.109.250.xxx,653,0,40,2
203.109.250.xxx,652,0,41,2
203.109.250.xxx,651,0,42,2
203.109.250.xxx,649,0,43,2
203.109.250.xxx,648,0,44,2
203.109.250.xxx,647,0,45,2
203.109.250.xxx,646,0,46,2
203.109.250.xxx,644,0,47,2
203.109.250.xxx,643,0,48,2
203.109.250.xxx,642,0,49,2
203.109.250.xxx,641,0,50,2
203.109.250.xxx,640,0,51,2
203.109.250.xxx,639,0,52,2
203.109.250.xxx,638,0,53,2
203.109.250.xxx,637,0,54,2
203.109.250.xxx,636,0,55,2
203.109.250.xxx,635,0,56,2
203.109.250.xxx,462,0,57,2
The Epopt,438,0.021052632,1,3
The Epopt,487,0.01875,2,3
The Epopt,489,0.015584416,3,3
The Epopt,497,0.013186813,4,3
The Epopt,557,0.011764706,5,3
The Epopt,421,0.01038961,6,3
The Epopt,423,0.0096,7,3
The Epopt,498,0.008450704,8,3
The Epopt,512,0.008333333,9,3
The Epopt,510,0.008219178,10,3
The Epopt,416,0.007371007,11,3
The Epopt,610,0.006896552,12,3
The Epopt,501,0.006835443,13,3
The Epopt,419,0.006802721,14,3
The Epopt,517,0.006801008,15,3
The Epopt,524,0.006733167,16,3
The Epopt,485,0.006367925,17,3
The Epopt,502,0.006235566,18,3
The Epopt,508,0.005576208,19,3
The Epopt,471,0.005442177,20,3
The Epopt,509,0.005432596,21,3
The Epopt,507,0.005432596,22,3
The Epopt,424,0.005291005,23,3
The Epopt,458,0.005228758,24,3
The Epopt,468,0.005073996,25,3
The Epopt,417,0.004896142,26,3
The Epopt,418,0.00483871,27,3
The Epopt,469,0.0046875,28,3
The Epopt,567,0.004531722,29,3
The Epopt,673,0,30,3
The Epopt,667,0,31,3
The Epopt,665,0,32,3
The Epopt,660,0,33,3
The Epopt,659,0,34,3
The Epopt,658,0,35,3
The Epopt,657,0,36,3
The Epopt,656,0,37,3
The Epopt,655,0,38,3
The Epopt,654,0,39,3
The Epopt,653,0,40,3
The Epopt,652,0,41,3
The Epopt,651,0,42,3
The Epopt,649,0,43,3
The Epopt,648,0,44,3
The Epopt,647,0,45,3
The Epopt,646,0,46,3
The Epopt,644,0,47,3
The Epopt,643,0,48,3
The Epopt,642,0,49,3
The Epopt,641,0,50,3
The Epopt,640,0,51,3
The Epopt,639,0,52,3
The Epopt,638,0,53,3
The Epopt,637,0,54,3
The Epopt,636,0,55,3
The Epopt,635,0,56,3
The Epopt,462,0,57,3
Aripap,438,0.013636364,1,1
Aripap,487,0.011764706,2,1
Aripap,489,0.009375,3,1
Aripap,557,0.008571429,4,1
Aripap,497,0.007692308,5,1
Aripap,421,0.005504587,6,1
Aripap,423,0.005063291,7,1
Aripap,610,0.00483871,8,1
Aripap,498,0.004651163,9,1
Aripap,512,0.004580153,10,1
Aripap,416,0.004568528,11,1
Aripap,510,0.004511278,12,1
Aripap,419,0.004205607,13,1
Aripap,501,0.003926702,14,1
Aripap,517,0.00390625,15,1
Aripap,524,0.003865979,16,1
Aripap,485,0.003649635,17,1
Aripap,502,0.003571429,18,1
Aripap,508,0.003428571,19,1
Aripap,418,0.003283174,20,1
Aripap,424,0.003249097,21,1
Aripap,417,0.003177005,22,1
Aripap,509,0.003099174,23,1
Aripap,507,0.003099174,24,1
Aripap,567,0.002830189,25,1
Aripap,471,0.002803738,26,1
Aripap,458,0.002690583,27,1
Aripap,468,0.002608696,28,1
Aripap,469,0.00240481,29,1
Aripap,673,0,30,1
Aripap,667,0,31,1
Aripap,665,0,32,1
Aripap,660,0,33,1
Aripap,659,0,34,1
Aripap,658,0,35,1
Aripap,657,0,36,1
Aripap,656,0,37,1
Aripap,655,0,38,1
Aripap,654,0,39,1
Aripap,653,0,40,1
Aripap,652,0,41,1
Aripap,651,0,42,1
Aripap,649,0,43,1
Aripap,648,0,44,1
Aripap,647,0,45,1
Aripap,646,0,46,1
Aripap,644,0,47,1
Aripap,643,0,48,1
Aripap,642,0,49,1
Aripap,641,0,50,1
Aripap,640,0,51,1
Aripap,639,0,52,1
Aripap,638,0,53,1
Aripap,637,0,54,1
Aripap,636,0,55,1
Aripap,635,0,56,1
Aripap,462,0,57,1
The Cunctator,438,0.013636364,1,1
The Cunctator,487,0.011764706,2,1
The Cunctator,489,0.009375,3,1
The Cunctator,557,0.008571429,4,1
The Cunctator,497,0.007692308,5,1
The Cunctator,421,0.005504587,6,1
The Cunctator,423,0.005063291,7,1
The Cunctator,610,0.00483871,8,1
The Cunctator,498,0.004651163,9,1
The Cunctator,512,0.004580153,10,1
The Cunctator,416,0.004568528,11,1
The Cunctator,510,0.004511278,12,1
The Cunctator,419,0.004205607,13,1
The Cunctator,501,0.003926702,14,1
The Cunctator,517,0.00390625,15,1
The Cunctator,524,0.003865979,16,1
The Cunctator,485,0.003649635,17,1
The Cunctator,502,0.003571429,18,1
The Cunctator,508,0.003428571,19,1
The Cunctator,418,0.003283174,20,1
The Cunctator,424,0.003249097,21,1
The Cunctator,417,0.003177005,22,1
The Cunctator,509,0.003099174,23,1
The Cunctator,507,0.003099174,24,1
The Cunctator,567,0.002830189,25,1
The Cunctator,471,0.002803738,26,1
The Cunctator,458,0.002690583,27,1
The Cunctator,468,0.002608696,28,1
The Cunctator,469,0.00240481,29,1
The Cunctator,673,0,30,1
The Cunctator,667,0,31,1
The Cunctator,665,0,32,1
The Cunctator,660,0,33,1
The Cunctator,659,0,34,1
The Cunctator,658,0,35,1
The Cunctator,657,0,36,1
The Cunctator,656,0,37,1
The Cunctator,655,0,38,1
The Cunctator,654,0,39,1
The Cunctator,653,0,40,1
The Cunctator,652,0,41,1
The Cunctator,651,0,42,1
The Cunctator,649,0,43,1
The Cunctator,648,0,44,1
The Cunctator,647,0,45,1
The Cunctator,646,0,46,1
The Cunctator,644,0,47,1
The Cunctator,643,0,48,1
The Cunctator,642,0,49,1
The Cunctator,641,0,50,1
The Cunctator,640,0,51,1
The Cunctator,639,0,52,1
The Cunctator,638,0,53,1
The Cunctator,637,0,54,1
The Cunctator,636,0,55,1
The Cunctator,635,0,56,1
The Cunctator,462,0,57,1
Andrew Blair,438,0.00952381,1,1
Andrew Blair,487,0.008571429,2,1
Andrew Blair,557,0.00754717,3,1
Andrew Blair,489,0.007228916,4,1
Andrew Blair,497,0.006185567,5,1
Andrew Blair,421,0.005063291,6,1
Andrew Blair,423,0.0046875,7,1
Andrew Blair,610,0.004494382,8,1
Andrew Blair,416,0.004358354,9,1
Andrew Blair,498,0.004054054,10,1
Andrew Blair,419,0.004026846,11,1
Andrew Blair,512,0.004,12,1
Andrew Blair,510,0.003947368,13,1
Andrew Blair,501,0.003740648,14,1
Andrew Blair,517,0.003722084,15,1
Andrew Blair,524,0.003685504,16,1
Andrew Blair,485,0.003488372,17,1
Andrew Blair,502,0.003416856,18,1
Andrew Blair,508,0.003308824,19,1
Andrew Blair,418,0.0032,20,1
Andrew Blair,424,0.003141361,21,1
Andrew Blair,417,0.003088235,22,1
Andrew Blair,509,0.002982107,23,1
Andrew Blair,507,0.002982107,24,1
Andrew Blair,471,0.002684564,25,1
Andrew Blair,567,0.002670623,26,1
Andrew Blair,458,0.002580645,27,1
Andrew Blair,468,0.002505219,28,1
Andrew Blair,469,0.002316602,29,1
Andrew Blair,673,0,30,1
Andrew Blair,667,0,31,1
Andrew Blair,665,0,32,1
Andrew Blair,660,0,33,1
Andrew Blair,659,0,34,1
Andrew Blair,658,0,35,1
Andrew Blair,657,0,36,1
Andrew Blair,656,0,37,1
Andrew Blair,655,0,38,1
Andrew Blair,654,0,39,1
Andrew Blair,653,0,40,1
Andrew Blair,652,0,41,1
Andrew Blair,651,0,42,1
Andrew Blair,649,0,43,1
Andrew Blair,648,0,44,1
Andrew Blair,647,0,45,1
Andrew Blair,646,0,46,1
Andrew Blair,644,0,47,1
Andrew Blair,643,0,48,1
Andrew Blair,642,0,49,1
Andrew Blair,641,0,50,1
Andrew Blair,640,0,51,1
Andrew Blair,639,0,52,1
Andrew Blair,638,0,53,1
Andrew Blair,637,0,54,1
Andrew Blair,636,0,55,1
Andrew Blair,635,0,56,1
Andrew Blair,462,0,57,1
RobertL30,438,0.013636364,1,1
RobertL30,487,0.011764706,2,1
RobertL30,489,0.009375,3,1
RobertL30,557,0.008571429,4,1
RobertL30,497,0.007692308,5,1
RobertL30,610,0.00483871,6,1
RobertL30,498,0.004651163,7,1
RobertL30,512,0.004580153,8,1
RobertL30,510,0.004511278,9,1
RobertL30,567,0.002830189,10,1
RobertL30,421,0.002752294,11,1
RobertL30,423,0.002531646,12,1
RobertL30,501,0.002356021,13,1
RobertL30,517,0.00234375,14,1
RobertL30,524,0.002319588,15,1
RobertL30,508,0.002285714,16,1
RobertL30,416,0.002284264,17,1
RobertL30,485,0.002189781,18,1
RobertL30,502,0.002142857,19,1
RobertL30,419,0.002102804,20,1
RobertL30,418,0.002051984,21,1
RobertL30,509,0.001859504,22,1
RobertL30,507,0.001859504,23,1
RobertL30,417,0.001815431,24,1
RobertL30,424,0.001624549,25,1
RobertL30,471,0.001401869,26,1
RobertL30,458,0.001345291,27,1
RobertL30,468,0.001304348,28,1
RobertL30,469,0.001202405,29,1
RobertL30,673,0,30,1
RobertL30,667,0,31,1
RobertL30,665,0,32,1
RobertL30,660,0,33,1
RobertL30,659,0,34,1
RobertL30,658,0,35,1
RobertL30,657,0,36,1
RobertL30,656,0,37,1
RobertL30,655,0,38,1
RobertL30,654,0,39,1
RobertL30,653,0,40,1
RobertL30,652,0,41,1
RobertL30,651,0,42,1
RobertL30,649,0,43,1
RobertL30,648,0,44,1
RobertL30,647,0,45,1
RobertL30,646,0,46,1
RobertL30,644,0,47,1
RobertL30,643,0,48,1
RobertL30,642,0,49,1
RobertL30,641,0,50,1
RobertL30,640,0,51,1
RobertL30,639,0,52,1
RobertL30,638,0,53,1
RobertL30,637,0,54,1
RobertL30,636,0,55,1
RobertL30,635,0,56,1
RobertL30,462,0,57,1
Conversion script,438,0.013333333,1,1
Conversion script,487,0.011538462,2,1
Conversion script,489,0.009230769,3,1
Conversion script,557,0.008510638,4,1
Conversion script,497,0.007594937,5,1
Conversion script,421,0.005479452,6,1
Conversion script,423,0.005042017,7,1
Conversion script,610,0.004819277,8,1
Conversion script,498,0.004615385,9,1
Conversion script,416,0.004556962,10,1
Conversion script,512,0.004545455,11,1
Conversion script,510,0.004477612,12,1
Conversion script,419,0.004195804,13,1
Conversion script,501,0.003916449,14,1
Conversion script,517,0.003896104,15,1
Conversion script,524,0.003856041,16,1
Conversion script,485,0.003640777,17,1
Conversion script,502,0.003562945,18,1
Conversion script,508,0.003422053,19,1
Conversion script,418,0.003278689,20,1
Conversion script,424,0.003243243,21,1
Conversion script,417,0.003172205,22,1
Conversion script,509,0.003092784,23,1
Conversion script,507,0.003092784,24,1
Conversion script,567,0.002821317,25,1
Conversion script,471,0.002797203,26,1
Conversion script,458,0.002684564,27,1
Conversion script,468,0.002603037,28,1
Conversion script,469,0.0024,29,1
Conversion script,673,0,30,1
Conversion script,667,0,31,1
Conversion script,665,0,32,1
Conversion script,660,0,33,1
Conversion script,659,0,34,1
Conversion script,658,0,35,1
Conversion script,657,0,36,1
Conversion script,656,0,37,1
Conversion script,655,0,38,1
Conversion script,654,0,39,1
Conversion script,653,0,40,1
Conversion script,652,0,41,1
Conversion script,651,0,42,1
Conversion script,649,0,43,1
Conversion script,648,0,44,1
Conversion script,647,0,45,1
Conversion script,646,0,46,1
Conversion script,644,0,47,1
Conversion script,643,0,48,1
Conversion script,642,0,49,1
Conversion script,641,0,50,1
Conversion script,640,0,51,1
Conversion script,639,0,52,1
Conversion script,638,0,53,1
Conversion script,637,0,54,1
Conversion script,636,0,55,1
Conversion script,635,0,56,1
Conversion script,462,0,57,1
130.94.122.xxx,438,0.009230769,1,1
130.94.122.xxx,487,0.008333333,2,1
130.94.122.xxx,557,0.007453416,3,1
130.94.122.xxx,489,0.007058824,4,1
130.94.122.xxx,497,0.006060606,5,1
130.94.122.xxx,421,0.005020921,6,1
130.94.122.xxx,423,0.004651163,7,1
130.94.122.xxx,610,0.004460967,8,1
130.94.122.xxx,416,0.004337349,9,1
130.94.122.xxx,419,0.004008909,10,1
130.94.122.xxx,498,0.004,11,1
130.94.122.xxx,512,0.003947368,12,1
130.94.122.xxx,510,0.003896104,13,1
130.94.122.xxx,501,0.003722084,14,1
130.94.122.xxx,517,0.003703704,15,1
130.94.122.xxx,524,0.003667482,16,1
130.94.122.xxx,485,0.003472222,17,1
130.94.122.xxx,502,0.003401361,18,1
130.94.122.xxx,508,0.003296703,19,1
130.94.122.xxx,418,0.003191489,20,1
130.94.122.xxx,424,0.003130435,21,1
130.94.122.xxx,417,0.003079179,22,1
130.94.122.xxx,509,0.002970297,23,1
130.94.122.xxx,507,0.002970297,24,1
130.94.122.xxx,471,0.002672606,25,1
130.94.122.xxx,567,0.002654867,26,1
130.94.122.xxx,458,0.002569593,27,1
130.94.122.xxx,468,0.002494802,28,1
130.94.122.xxx,469,0.002307692,29,1
130.94.122.xxx,673,0,30,1
130.94.122.xxx,667,0,31,1
130.94.122.xxx,665,0,32,1
130.94.122.xxx,660,0,33,1
130.94.122.xxx,659,0,34,1
130.94.122.xxx,658,0,35,1
130.94.122.xxx,657,0,36,1
130.94.122.xxx,656,0,37,1
130.94.122.xxx,655,0,38,1
130.94.122.xxx,654,0,39,1
130.94.122.xxx,653,0,40,1
